electron mobility	Ar mobili	ar2 mobi	elediff 	ar diffusio	ar2 diffusio	ar*diffusio
6.89326923076925E+023	3.75E+021	4.5E+021	6.176923076923E+023	9.703125E+019	1.164375E+020	1.598278846155E+022
6.889423076923E+023	3.75E+021	4.5E+021	6.1740384615385E+023	9.703125E+019	1.164375E+020	1.5975324519225E+022
6.885576923077E+023	3.75E+021	4.5E+021	6.17115384615375E+023	9.703125E+019	1.164375E+020	1.5967860576925E+022
6.88173076923075E+023	3.75E+021	4.5E+021	6.16923076923075E+023	9.703125E+019	1.164375E+020	1.5962884615375E+022
6.87884615384625E+023	3.75E+021	4.5E+021	6.16634615384625E+023	9.703125E+019	1.164375E+020	1.5955420673075E+022
6.875E+023	3.75E+021	4.5E+021	6.164423076923E+023	9.703125E+019	1.164375E+020	1.595044471155E+022
6.87115384615375E+023	3.75E+021	4.5E+021	6.1615384615385E+023	9.703125E+019	1.164375E+020	1.5942980769225E+022
6.86730769230775E+023	3.75E+021	4.5E+021	6.1596153846155E+023	9.703125E+019	1.164375E+020	1.59380048077E+022
6.864423076923E+023	3.75E+021	4.5E+021	6.15673076923075E+023	9.703125E+019	1.164375E+020	1.5930540865375E+022
6.860576923077E+023	3.75E+021	4.5E+021	6.15480769230775E+023	9.703125E+019	1.164375E+020	1.592556490385E+022
6.85673076923075E+023	3.75E+021	4.5E+021	6.151923076923E+023	9.703125E+019	1.164375E+020	1.591810096155E+022
6.85480769230775E+023	3.75E+021	4.5E+021	6.1509615384615E+023	9.703125E+019	1.164375E+020	1.5915612980775E+022
6.8509615384615E+023	3.75E+021	4.5E+021	6.148076923077E+023	9.703125E+019	1.164375E+020	1.590814903845E+022
6.848076923077E+023	3.75E+021	4.5E+021	6.14615384615375E+023	9.703125E+019	1.164375E+020	1.5903173076925E+022
6.84423076923075E+023	3.75E+021	4.5E+021	6.14423076923075E+023	9.703125E+019	1.164375E+020	1.5898197115375E+022
6.84134615384625E+023	3.75E+021	4.5E+021	6.14134615384625E+023	9.703125E+019	1.164375E+020	1.5890733173075E+022
6.8375E+023	3.75E+021	4.5E+021	6.139423076923E+023	9.703125E+019	1.164375E+020	1.588575721155E+022
6.83365384615375E+023	3.75E+021	4.5E+021	6.1375E+023	9.703125E+019	1.164375E+020	1.588078125E+022
6.83076923076925E+023	3.75E+021	4.5E+021	6.1346153846155E+023	9.703125E+019	1.164375E+020	1.58733173077E+022
6.826923076923E+023	3.75E+021	4.5E+021	6.13269230769225E+023	9.703125E+019	1.164375E+020	1.586834134615E+022
6.8240384615385E+023	3.75E+021	4.5E+021	6.13076923076925E+023	9.703125E+019	1.164375E+020	1.5863365384625E+022
6.82019230769225E+023	3.75E+021	4.5E+021	6.12788461538475E+023	9.703125E+019	1.164375E+020	1.58559014423E+022
6.81730769230775E+023	3.75E+021	4.5E+021	6.1259615384615E+023	9.703125E+019	1.164375E+020	1.5850925480775E+022
6.8134615384615E+023	3.75E+021	4.5E+021	6.1240384615385E+023	9.703125E+019	1.164375E+020	1.5845949519225E+022
6.810576923077E+023	3.75E+021	4.5E+021	6.1221153846155E+023	9.703125E+019	1.164375E+020	1.58409735577E+022
6.80673076923075E+023	3.75E+021	4.5E+021	6.11923076923075E+023	9.703125E+019	1.164375E+020	1.5833509615375E+022
6.80384615384625E+023	3.75E+021	4.5E+021	6.11730769230775E+023	9.703125E+019	1.164375E+020	1.582853365385E+022
6.8E+023	3.75E+021	4.5E+021	6.11538461538475E+023	9.703125E+019	1.164375E+020	1.58235576923E+022
6.7971153846155E+023	3.75E+021	4.5E+021	6.1134615384615E+023	9.703125E+019	1.164375E+020	1.5818581730775E+022
6.79423076923075E+023	3.75E+021	4.5E+021	6.1115384615385E+023	9.703125E+019	1.164375E+020	1.5813605769225E+022
6.79038461538475E+023	3.75E+021	4.5E+021	6.1096153846155E+023	9.703125E+019	1.164375E+020	1.58086298077E+022
6.7875E+023	3.75E+021	4.5E+021	6.10769230769225E+023	9.703125E+019	1.164375E+020	1.580365384615E+022
6.78365384615375E+023	3.75E+021	4.5E+021	6.10480769230775E+023	9.703125E+019	1.164375E+020	1.579618990385E+022
6.78076923076925E+023	3.75E+021	4.5E+021	6.10288461538475E+023	9.703125E+019	1.164375E+020	1.57912139423E+022
6.77788461538475E+023	3.75E+021	4.5E+021	6.1009615384615E+023	9.703125E+019	1.164375E+020	1.5786237980775E+022
6.7740384615385E+023	3.75E+021	4.5E+021	6.0990384615385E+023	9.703125E+019	1.164375E+020	1.5781262019225E+022
6.77115384615375E+023	3.75E+021	4.5E+021	6.0971153846155E+023	9.703125E+019	1.164375E+020	1.57762860577E+022
6.76826923076925E+023	3.75E+021	4.5E+021	6.09519230769225E+023	9.703125E+019	1.164375E+020	1.577131009615E+022
6.76538461538475E+023	3.75E+021	4.5E+021	6.09326923076925E+023	9.703125E+019	1.164375E+020	1.5766334134625E+022
6.7615384615385E+023	3.75E+021	4.5E+021	6.09134615384625E+023	9.703125E+019	1.164375E+020	1.5761358173075E+022
6.75865384615375E+023	3.75E+021	4.5E+021	6.089423076923E+023	9.703125E+019	1.164375E+020	1.575638221155E+022
6.75576923076925E+023	3.75E+021	4.5E+021	6.0875E+023	9.703125E+019	1.164375E+020	1.575140625E+022
6.751923076923E+023	3.75E+021	4.5E+021	6.085576923077E+023	9.703125E+019	1.164375E+020	1.574643028845E+022
6.7490384615385E+023	3.75E+021	4.5E+021	6.08365384615375E+023	9.703125E+019	1.164375E+020	1.5741454326925E+022
6.74615384615375E+023	3.75E+021	4.5E+021	6.08173076923075E+023	9.703125E+019	1.164375E+020	1.5736478365375E+022
6.74326923076925E+023	3.75E+021	4.5E+021	6.08076923076925E+023	9.703125E+019	1.164375E+020	1.5733990384625E+022
6.74038461538475E+023	3.75E+021	4.5E+021	6.07884615384625E+023	9.703125E+019	1.164375E+020	1.5729014423075E+022
6.7365384615385E+023	3.75E+021	4.5E+021	6.076923076923E+023	9.703125E+019	1.164375E+020	1.572403846155E+022
6.73365384615375E+023	3.75E+021	4.5E+021	6.075E+023	9.703125E+019	1.164375E+020	1.57190625E+022
6.73076923076925E+023	3.75E+021	4.5E+021	6.073076923077E+023	9.703125E+019	1.164375E+020	1.571408653845E+022
6.72788461538475E+023	3.75E+021	4.5E+021	6.07115384615375E+023	9.703125E+019	1.164375E+020	1.5709110576925E+022
6.725E+023	3.75E+021	4.5E+021	6.06923076923075E+023	9.703125E+019	1.164375E+020	1.5704134615375E+022
6.7221153846155E+023	3.75E+021	4.5E+021	6.06826923076925E+023	9.703125E+019	1.164375E+020	1.5701646634625E+022
6.71923076923075E+023	3.75E+021	4.5E+021	6.06634615384625E+023	9.703125E+019	1.164375E+020	1.5696670673075E+022
6.71634615384625E+023	3.75E+021	4.5E+021	6.064423076923E+023	9.703125E+019	1.164375E+020	1.569169471155E+022
6.7125E+023	3.75E+021	4.5E+021	6.0625E+023	9.703125E+019	1.164375E+020	1.568671875E+022
6.710576923077E+023	3.75E+021	4.5E+021	6.0625E+023	9.703125E+019	1.164375E+020	1.568671875E+022
6.70769230769225E+023	3.75E+021	4.5E+021	6.0615384615385E+023	9.703125E+019	1.164375E+020	1.5684230769225E+022
6.70480769230775E+023	3.75E+021	4.5E+021	6.0596153846155E+023	9.703125E+019	1.164375E+020	1.56792548077E+022
6.701923076923E+023	3.75E+021	4.5E+021	6.05769230769225E+023	9.703125E+019	1.164375E+020	1.567427884615E+022
6.6990384615385E+023	3.75E+021	4.5E+021	6.05673076923075E+023	9.703125E+019	1.164375E+020	1.5671790865375E+022
6.69615384615375E+023	3.75E+021	4.5E+021	6.05480769230775E+023	9.703125E+019	1.164375E+020	1.566681490385E+022
6.69326923076925E+023	3.75E+021	4.5E+021	6.05288461538475E+023	9.703125E+019	1.164375E+020	1.56618389423E+022
6.69038461538475E+023	3.75E+021	4.5E+021	6.0509615384615E+023	9.703125E+019	1.164375E+020	1.5656862980775E+022
6.6875E+023	3.75E+021	4.5E+021	6.05E+023	9.703125E+019	1.164375E+020	1.5654375E+022
6.6846153846155E+023	3.75E+021	4.5E+021	6.048076923077E+023	9.703125E+019	1.164375E+020	1.564939903845E+022
6.68173076923075E+023	3.75E+021	4.5E+021	6.0471153846155E+023	9.703125E+019	1.164375E+020	1.56469110577E+022
6.67884615384625E+023	3.75E+021	4.5E+021	6.04519230769225E+023	9.703125E+019	1.164375E+020	1.564193509615E+022
6.6759615384615E+023	3.75E+021	4.5E+021	6.04326923076925E+023	9.703125E+019	1.164375E+020	1.5636959134625E+022
6.673076923077E+023	3.75E+021	4.5E+021	6.04230769230775E+023	9.703125E+019	1.164375E+020	1.563447115385E+022
6.67019230769225E+023	3.75E+021	4.5E+021	6.04038461538475E+023	9.703125E+019	1.164375E+020	1.56294951923E+022
6.66730769230775E+023	3.75E+021	4.5E+021	6.039423076923E+023	9.703125E+019	1.164375E+020	1.562700721155E+022
6.664423076923E+023	3.75E+021	4.5E+021	6.0375E+023	9.703125E+019	1.164375E+020	1.562203125E+022
6.6615384615385E+023	3.75E+021	4.5E+021	6.035576923077E+023	9.703125E+019	1.164375E+020	1.561705528845E+022
6.65865384615375E+023	3.75E+021	4.5E+021	6.0346153846155E+023	9.703125E+019	1.164375E+020	1.56145673077E+022
6.65673076923075E+023	3.75E+021	4.5E+021	6.03269230769225E+023	9.703125E+019	1.164375E+020	1.560959134615E+022
6.65384615384625E+023	3.75E+021	4.5E+021	6.03173076923075E+023	9.703125E+019	1.164375E+020	1.5607103365375E+022
6.6509615384615E+023	3.75E+021	4.5E+021	6.02980769230775E+023	9.703125E+019	1.164375E+020	1.560212740385E+022
6.648076923077E+023	3.75E+021	4.5E+021	6.02884615384625E+023	9.703125E+019	1.164375E+020	1.5599639423075E+022
6.64519230769225E+023	3.75E+021	4.5E+021	6.026923076923E+023	9.703125E+019	1.164375E+020	1.559466346155E+022
6.64230769230775E+023	3.75E+021	4.5E+021	6.0259615384615E+023	9.703125E+019	1.164375E+020	1.5592175480775E+022
6.639423076923E+023	3.75E+021	4.5E+021	6.0240384615385E+023	9.703125E+019	1.164375E+020	1.5587199519225E+022
6.6375E+023	3.75E+021	4.5E+021	6.023076923077E+023	9.703125E+019	1.164375E+020	1.558471153845E+022
6.6346153846155E+023	3.75E+021	4.5E+021	6.0221153846155E+023	9.703125E+019	1.164375E+020	1.55822235577E+022
6.63173076923075E+023	3.75E+021	4.5E+021	6.02019230769225E+023	9.703125E+019	1.164375E+020	1.557724759615E+022
6.62884615384625E+023	3.75E+021	4.5E+021	6.01923076923075E+023	9.703125E+019	1.164375E+020	1.5574759615375E+022
6.6259615384615E+023	3.75E+021	4.5E+021	6.01730769230775E+023	9.703125E+019	1.164375E+020	1.556978365385E+022
6.6240384615385E+023	3.75E+021	4.5E+021	6.01634615384625E+023	9.703125E+019	1.164375E+020	1.5567295673075E+022
6.62115384615375E+023	3.75E+021	4.5E+021	6.01538461538475E+023	9.703125E+019	1.164375E+020	1.55648076923E+022
6.61826923076925E+023	3.75E+021	4.5E+021	6.0134615384615E+023	9.703125E+019	1.164375E+020	1.5559831730775E+022
6.61538461538475E+023	3.75E+021	4.5E+021	6.0125E+023	9.703125E+019	1.164375E+020	1.555734375E+022
6.6134615384615E+023	3.75E+021	4.5E+021	6.0115384615385E+023	9.703125E+019	1.164375E+020	1.5554855769225E+022
6.610576923077E+023	3.75E+021	4.5E+021	6.0096153846155E+023	9.703125E+019	1.164375E+020	1.55498798077E+022
6.60769230769225E+023	3.75E+021	4.5E+021	6.00865384615375E+023	9.703125E+019	1.164375E+020	1.5547391826925E+022
6.60576923076925E+023	3.75E+021	4.5E+021	6.00769230769225E+023	9.703125E+019	1.164375E+020	1.554490384615E+022
6.60288461538475E+023	3.75E+021	4.5E+021	6.00576923076925E+023	9.703125E+019	1.164375E+020	1.5539927884625E+022
6.6E+023	3.75E+021	4.5E+021	6.00480769230775E+023	9.703125E+019	1.164375E+020	1.553743990385E+022
6.5971153846155E+023	3.75E+021	4.5E+021	6.00384615384625E+023	9.703125E+019	1.164375E+020	1.5534951923075E+022
6.59519230769225E+023	3.75E+021	4.5E+021	6.00288461538475E+023	9.703125E+019	1.164375E+020	1.55324639423E+022
6.59230769230775E+023	3.75E+021	4.5E+021	6.0009615384615E+023	9.703125E+019	1.164375E+020	1.5527487980775E+022
6.589423076923E+023	3.75E+021	4.5E+021	6E+023	9.703125E+019	1.164375E+020	1.5525E+022
6.5875E+023	3.75E+021	4.5E+021	5.9990384615385E+023	9.703125E+019	1.164375E+020	1.5522512019225E+022
6.5846153846155E+023	3.75E+021	4.5E+021	5.998076923077E+023	9.703125E+019	1.164375E+020	1.552002403845E+022
6.58269230769225E+023	3.75E+021	4.5E+021	5.99615384615375E+023	9.703125E+019	1.164375E+020	1.5515048076925E+022
6.57980769230775E+023	3.75E+021	4.5E+021	5.99519230769225E+023	9.703125E+019	1.164375E+020	1.551256009615E+022
6.576923076923E+023	3.75E+021	4.5E+021	5.99423076923075E+023	9.703125E+019	1.164375E+020	1.5510072115375E+022
6.575E+023	3.75E+021	4.5E+021	5.99326923076925E+023	9.703125E+019	1.164375E+020	1.5507584134625E+022
6.5721153846155E+023	3.75E+021	4.5E+021	5.99038461538475E+023	9.703125E+019	1.164375E+020	1.55001201923E+022
6.57019230769225E+023	3.75E+021	4.5E+021	5.989423076923E+023	9.703125E+019	1.164375E+020	1.549763221155E+022
6.56730769230775E+023	3.75E+021	4.5E+021	5.9884615384615E+023	9.703125E+019	1.164375E+020	1.5495144230775E+022
6.56538461538475E+023	3.75E+021	4.5E+021	5.9875E+023	9.703125E+019	1.164375E+020	1.549265625E+022
6.5625E+023	3.75E+021	4.5E+021	5.9865384615385E+023	9.703125E+019	1.164375E+020	1.5490168269225E+022
6.560576923077E+023	3.75E+021	4.5E+021	5.985576923077E+023	9.703125E+019	1.164375E+020	1.548768028845E+022
6.55769230769225E+023	3.75E+021	4.5E+021	5.9846153846155E+023	9.703125E+019	1.164375E+020	1.54851923077E+022
6.55576923076925E+023	3.75E+021	4.5E+021	5.98269230769225E+023	9.703125E+019	1.164375E+020	1.548021634615E+022
6.55288461538475E+023	3.75E+021	4.5E+021	5.98173076923075E+023	9.703125E+019	1.164375E+020	1.5477728365375E+022
6.55E+023	3.75E+021	4.5E+021	5.98076923076925E+023	9.703125E+019	1.164375E+020	1.5475240384625E+022
6.548076923077E+023	3.75E+021	4.5E+021	5.97980769230775E+023	9.703125E+019	1.164375E+020	1.547275240385E+022
6.54519230769225E+023	3.75E+021	4.5E+021	5.97884615384625E+023	9.703125E+019	1.164375E+020	1.5470264423075E+022
6.54326923076925E+023	3.75E+021	4.5E+021	5.97788461538475E+023	9.703125E+019	1.164375E+020	1.54677764423E+022
6.54038461538475E+023	3.75E+021	4.5E+021	5.976923076923E+023	9.703125E+019	1.164375E+020	1.546528846155E+022
6.5384615384615E+023	3.75E+021	4.5E+021	5.9759615384615E+023	9.703125E+019	1.164375E+020	1.5462800480775E+022
6.535576923077E+023	3.75E+021	4.5E+021	5.975E+023	9.703125E+019	1.164375E+020	1.54603125E+022
6.53365384615375E+023	3.75E+021	4.5E+021	5.9740384615385E+023	9.703125E+019	1.164375E+020	1.5457824519225E+022
6.53076923076925E+023	3.75E+021	4.5E+021	5.973076923077E+023	9.703125E+019	1.164375E+020	1.545533653845E+022
6.52884615384625E+023	3.75E+021	4.5E+021	5.9721153846155E+023	9.703125E+019	1.164375E+020	1.54528485577E+022
6.526923076923E+023	3.75E+021	4.5E+021	5.97115384615375E+023	9.703125E+019	1.164375E+020	1.5450360576925E+022
6.5240384615385E+023	3.75E+021	4.5E+021	5.97019230769225E+023	9.703125E+019	1.164375E+020	1.544787259615E+022
6.5221153846155E+023	3.75E+021	4.5E+021	5.96923076923075E+023	9.703125E+019	1.164375E+020	1.5445384615375E+022
6.51923076923075E+023	3.75E+021	4.5E+021	5.96826923076925E+023	9.703125E+019	1.164375E+020	1.5442896634625E+022
6.51730769230775E+023	3.75E+021	4.5E+021	5.96730769230775E+023	9.703125E+019	1.164375E+020	1.544040865385E+022
6.514423076923E+023	3.75E+021	4.5E+021	5.96634615384625E+023	9.703125E+019	1.164375E+020	1.5437920673075E+022
6.5125E+023	3.75E+021	4.5E+021	5.96538461538475E+023	9.703125E+019	1.164375E+020	1.54354326923E+022
6.510576923077E+023	3.75E+021	4.5E+021	5.96538461538475E+023	9.703125E+019	1.164375E+020	1.54354326923E+022
6.50769230769225E+023	3.75E+021	4.5E+021	5.964423076923E+023	9.703125E+019	1.164375E+020	1.543294471155E+022
6.50576923076925E+023	3.75E+021	4.5E+021	5.9634615384615E+023	9.703125E+019	1.164375E+020	1.5430456730775E+022
6.50288461538475E+023	3.75E+021	4.5E+021	5.9625E+023	9.703125E+019	1.164375E+020	1.542796875E+022
6.5009615384615E+023	3.75E+021	4.5E+021	5.9615384615385E+023	9.703125E+019	1.164375E+020	1.5425480769225E+022
6.4990384615385E+023	3.75E+021	4.5E+021	5.960576923077E+023	9.703125E+019	1.164375E+020	1.542299278845E+022
6.49615384615375E+023	3.75E+021	4.5E+021	5.9596153846155E+023	9.703125E+019	1.164375E+020	1.54205048077E+022
6.49423076923075E+023	3.75E+021	4.5E+021	5.95865384615375E+023	9.703125E+019	1.164375E+020	1.5418016826925E+022
6.49230769230775E+023	3.75E+021	4.5E+021	5.95865384615375E+023	9.703125E+019	1.164375E+020	1.5418016826925E+022
6.489423076923E+023	3.75E+021	4.5E+021	5.95769230769225E+023	9.703125E+019	1.164375E+020	1.541552884615E+022
6.4875E+023	3.75E+021	4.5E+021	5.95673076923075E+023	9.703125E+019	1.164375E+020	1.5413040865375E+022
6.4846153846155E+023	3.75E+021	4.5E+021	5.95576923076925E+023	9.703125E+019	1.164375E+020	1.5410552884625E+022
6.48269230769225E+023	3.75E+021	4.5E+021	5.95480769230775E+023	9.703125E+019	1.164375E+020	1.540806490385E+022
6.48076923076925E+023	3.75E+021	4.5E+021	5.95480769230775E+023	9.703125E+019	1.164375E+020	1.540806490385E+022
6.47884615384625E+023	3.75E+021	4.5E+021	5.95384615384625E+023	9.703125E+019	1.164375E+020	1.5405576923075E+022
6.4759615384615E+023	3.75E+021	4.5E+021	5.95288461538475E+023	9.703125E+019	1.164375E+020	1.54030889423E+022
6.4740384615385E+023	3.75E+021	4.5E+021	5.951923076923E+023	9.703125E+019	1.164375E+020	1.540060096155E+022
6.4721153846155E+023	3.75E+021	4.5E+021	5.951923076923E+023	9.703125E+019	1.164375E+020	1.540060096155E+022
6.46923076923075E+023	3.75E+021	4.5E+021	5.9509615384615E+023	9.703125E+019	1.164375E+020	1.5398112980775E+022
6.46730769230775E+023	3.75E+021	4.5E+021	5.95E+023	9.703125E+019	1.164375E+020	1.5395625E+022
6.46538461538475E+023	3.75E+021	4.5E+021	5.9490384615385E+023	9.703125E+019	1.164375E+020	1.5393137019225E+022
6.4634615384615E+023	3.75E+021	4.5E+021	5.9490384615385E+023	9.703125E+019	1.164375E+020	1.5393137019225E+022
6.460576923077E+023	3.75E+021	4.5E+021	5.948076923077E+023	9.703125E+019	1.164375E+020	1.539064903845E+022
6.45865384615375E+023	3.75E+021	4.5E+021	5.9471153846155E+023	9.703125E+019	1.164375E+020	1.53881610577E+022
6.45673076923075E+023	3.75E+021	4.5E+021	5.94615384615375E+023	9.703125E+019	1.164375E+020	1.5385673076925E+022
6.45384615384625E+023	3.75E+021	4.5E+021	5.94615384615375E+023	9.703125E+019	1.164375E+020	1.5385673076925E+022
6.451923076923E+023	3.75E+021	4.5E+021	5.94519230769225E+023	9.703125E+019	1.164375E+020	1.538318509615E+022
6.45E+023	3.75E+021	4.5E+021	5.94423076923075E+023	9.703125E+019	1.164375E+020	1.5380697115375E+022
6.448076923077E+023	3.75E+021	4.5E+021	5.94423076923075E+023	9.703125E+019	1.164375E+020	1.5380697115375E+022
6.44615384615375E+023	3.75E+021	4.5E+021	5.94326923076925E+023	9.703125E+019	1.164375E+020	1.5378209134625E+022
6.44326923076925E+023	3.75E+021	4.5E+021	5.94230769230775E+023	9.703125E+019	1.164375E+020	1.537572115385E+022
6.44134615384625E+023	3.75E+021	4.5E+021	5.94423076923075E+023	9.703125E+019	1.164375E+020	1.5380697115375E+022
6.439423076923E+023	3.75E+021	4.5E+021	5.94326923076925E+023	9.703125E+019	1.164375E+020	1.5378209134625E+022
6.4375E+023	3.75E+021	4.5E+021	5.94326923076925E+023	9.703125E+019	1.164375E+020	1.5378209134625E+022
6.4346153846155E+023	3.75E+021	4.5E+021	5.94230769230775E+023	9.703125E+019	1.164375E+020	1.537572115385E+022
6.43269230769225E+023	3.75E+021	4.5E+021	5.94134615384625E+023	9.703125E+019	1.164375E+020	1.5373233173075E+022
6.43076923076925E+023	3.75E+021	4.5E+021	5.94134615384625E+023	9.703125E+019	1.164375E+020	1.5373233173075E+022
6.42884615384625E+023	3.75E+021	4.5E+021	5.94038461538475E+023	9.703125E+019	1.164375E+020	1.53707451923E+022
6.426923076923E+023	3.75E+021	4.5E+021	5.94038461538475E+023	9.703125E+019	1.164375E+020	1.53707451923E+022
6.425E+023	3.75E+021	4.5E+021	5.939423076923E+023	9.703125E+019	1.164375E+020	1.536825721155E+022
6.4221153846155E+023	3.75E+021	4.5E+021	5.939423076923E+023	9.703125E+019	1.164375E+020	1.536825721155E+022
6.42019230769225E+023	3.75E+021	4.5E+021	5.9384615384615E+023	9.703125E+019	1.164375E+020	1.5365769230775E+022
6.41826923076925E+023	3.75E+021	4.5E+021	5.9375E+023	9.703125E+019	1.164375E+020	1.536328125E+022
6.41634615384625E+023	3.75E+021	4.5E+021	5.9375E+023	9.703125E+019	1.164375E+020	1.536328125E+022
6.414423076923E+023	3.75E+021	4.5E+021	5.9365384615385E+023	9.703125E+019	1.164375E+020	1.5360793269225E+022
6.4125E+023	3.75E+021	4.5E+021	5.9365384615385E+023	9.703125E+019	1.164375E+020	1.5360793269225E+022
6.410576923077E+023	3.75E+021	4.5E+021	5.935576923077E+023	9.703125E+019	1.164375E+020	1.535830528845E+022
6.40865384615375E+023	3.75E+021	4.5E+021	5.935576923077E+023	9.703125E+019	1.164375E+020	1.535830528845E+022
6.40576923076925E+023	3.75E+021	4.5E+021	5.9346153846155E+023	9.703125E+019	1.164375E+020	1.53558173077E+022
6.40384615384625E+023	3.75E+021	4.5E+021	5.9346153846155E+023	9.703125E+019	1.164375E+020	1.53558173077E+022
6.401923076923E+023	3.75E+021	4.5E+021	5.93365384615375E+023	9.703125E+019	1.164375E+020	1.5353329326925E+022
6.4E+023	3.75E+021	4.5E+021	5.93365384615375E+023	9.703125E+019	1.164375E+020	1.5353329326925E+022
6.398076923077E+023	3.75E+021	4.5E+021	5.93269230769225E+023	9.703125E+019	1.164375E+020	1.535084134615E+022
6.39615384615375E+023	3.75E+021	4.5E+021	5.93269230769225E+023	9.703125E+019	1.164375E+020	1.535084134615E+022
6.39423076923075E+023	3.75E+021	4.5E+021	5.93269230769225E+023	9.703125E+019	1.164375E+020	1.535084134615E+022
6.39230769230775E+023	3.75E+021	4.5E+021	5.93173076923075E+023	9.703125E+019	1.164375E+020	1.5348353365375E+022
6.39038461538475E+023	3.75E+021	4.5E+021	5.93173076923075E+023	9.703125E+019	1.164375E+020	1.5348353365375E+022
6.3884615384615E+023	3.75E+021	4.5E+021	5.93076923076925E+023	9.703125E+019	1.164375E+020	1.5345865384625E+022
6.3865384615385E+023	3.75E+021	4.5E+021	5.93076923076925E+023	9.703125E+019	1.164375E+020	1.5345865384625E+022
6.3846153846155E+023	3.75E+021	4.5E+021	5.92980769230775E+023	9.703125E+019	1.164375E+020	1.534337740385E+022
6.38173076923075E+023	3.75E+021	4.5E+021	5.92980769230775E+023	9.703125E+019	1.164375E+020	1.534337740385E+022
6.37980769230775E+023	3.75E+021	4.5E+021	5.92980769230775E+023	9.703125E+019	1.164375E+020	1.534337740385E+022
6.37788461538475E+023	3.75E+021	4.5E+021	5.92884615384625E+023	9.703125E+019	1.164375E+020	1.5340889423075E+022
6.3759615384615E+023	3.75E+021	4.5E+021	5.92884615384625E+023	9.703125E+019	1.164375E+020	1.5340889423075E+022
6.3740384615385E+023	3.75E+021	4.5E+021	5.92788461538475E+023	9.703125E+019	1.164375E+020	1.53384014423E+022
6.3721153846155E+023	3.75E+021	4.5E+021	5.92788461538475E+023	9.703125E+019	1.164375E+020	1.53384014423E+022
6.37019230769225E+023	3.75E+021	4.5E+021	5.92788461538475E+023	9.703125E+019	1.164375E+020	1.53384014423E+022
6.36826923076925E+023	3.75E+021	4.5E+021	5.926923076923E+023	9.703125E+019	1.164375E+020	1.533591346155E+022
6.36634615384625E+023	3.75E+021	4.5E+021	5.926923076923E+023	9.703125E+019	1.164375E+020	1.533591346155E+022
6.364423076923E+023	3.75E+021	4.5E+021	5.926923076923E+023	9.703125E+019	1.164375E+020	1.533591346155E+022
6.3625E+023	3.75E+021	4.5E+021	5.9259615384615E+023	9.703125E+019	1.164375E+020	1.5333425480775E+022
6.360576923077E+023	3.75E+021	4.5E+021	5.9259615384615E+023	9.703125E+019	1.164375E+020	1.5333425480775E+022
6.35865384615375E+023	3.75E+021	4.5E+021	5.9259615384615E+023	9.703125E+019	1.164375E+020	1.5333425480775E+022
6.35673076923075E+023	3.75E+021	4.5E+021	5.925E+023	9.703125E+019	1.164375E+020	1.53309375E+022
6.35480769230775E+023	3.75E+021	4.5E+021	5.925E+023	9.703125E+019	1.164375E+020	1.53309375E+022
6.35288461538475E+023	3.75E+021	4.5E+021	5.925E+023	9.703125E+019	1.164375E+020	1.53309375E+022
6.3509615384615E+023	3.75E+021	4.5E+021	5.9240384615385E+023	9.703125E+019	1.164375E+020	1.5328449519225E+022
6.3490384615385E+023	3.75E+021	4.5E+021	5.9240384615385E+023	9.703125E+019	1.164375E+020	1.5328449519225E+022
6.348076923077E+023	3.75E+021	4.5E+021	5.9240384615385E+023	9.703125E+019	1.164375E+020	1.5328449519225E+022
6.34615384615375E+023	3.75E+021	4.5E+021	5.9240384615385E+023	9.703125E+019	1.164375E+020	1.5328449519225E+022
6.34423076923075E+023	3.75E+021	4.5E+021	5.923076923077E+023	9.703125E+019	1.164375E+020	1.532596153845E+022
6.34230769230775E+023	3.75E+021	4.5E+021	5.923076923077E+023	9.703125E+019	1.164375E+020	1.532596153845E+022
6.34038461538475E+023	3.75E+021	4.5E+021	5.923076923077E+023	9.703125E+019	1.164375E+020	1.532596153845E+022
6.3384615384615E+023	3.75E+021	4.5E+021	5.923076923077E+023	9.703125E+019	1.164375E+020	1.532596153845E+022
6.3365384615385E+023	3.75E+021	4.5E+021	5.9221153846155E+023	9.703125E+019	1.164375E+020	1.53234735577E+022
6.3346153846155E+023	3.75E+021	4.5E+021	5.9221153846155E+023	9.703125E+019	1.164375E+020	1.53234735577E+022
6.33269230769225E+023	3.75E+021	4.5E+021	5.9221153846155E+023	9.703125E+019	1.164375E+020	1.53234735577E+022
6.33076923076925E+023	3.75E+021	4.5E+021	5.9221153846155E+023	9.703125E+019	1.164375E+020	1.53234735577E+022
6.32884615384625E+023	3.75E+021	4.5E+021	5.9221153846155E+023	9.703125E+019	1.164375E+020	1.53234735577E+022
6.326923076923E+023	3.75E+021	4.5E+021	5.92115384615375E+023	9.703125E+019	1.164375E+020	1.5320985576925E+022
6.325E+023	3.75E+021	4.5E+021	5.92115384615375E+023	9.703125E+019	1.164375E+020	1.5320985576925E+022
6.3240384615385E+023	3.75E+021	4.5E+021	5.92115384615375E+023	9.703125E+019	1.164375E+020	1.5320985576925E+022
6.32115384615375E+023	3.75E+021	4.5E+021	5.91923076923075E+023	9.703125E+019	1.164375E+020	1.5316009615375E+022
6.31923076923075E+023	3.75E+021	4.5E+021	5.91923076923075E+023	9.703125E+019	1.164375E+020	1.5316009615375E+022
